116430,2159661
116430,2159609
116430,2159515
20788,292707
116430,2159610
20788,292140
116430,2159567
111948,2022706
116430,2159540
116430,2159635
116430,2159724
20788,292601
20788,292705
116430,2159689
116430,2159673
116430,2159729
116430,2159663
59241,1011881
116430,2159620
116430,2159698
29593,428174
116430,2159639
20788,292783
116430,2159678
20788,292600
20788,292410
116430,2159645
116430,2159745
116430,2159601
116430,2159658
20788,292605
20788,292216
116430,2159520
20788,292709
20788,292792
20788,292782
20788,292411
20788,292704
20788,292791
20788,292213
20788,292135
33010,467473
72841,1225587
72841,1225586
99101,1648353
99101,1646880
72841,1226132
72841,1226348
72841,1225592
72841,1225800
72841,1225591
112227,1783272
112227,1782709
99256,1652195
20788,292703
20788,292409
20788,292706
72841,1226022
76545,1296617
99306,1623174
99306,1622618
30076,429155
99315,1621424
72841,1226023
76545,1296615
72841,1226133
53059,897598
53059,897597
20788,205640
20788,205737
20788,205968
15964,142510
20788,206223
15964,142970
15964,142507
15964,142508
20788,205969
20788,292304
99412,1650098
15963,142506
20788,292780
20788,292511
20788,292308
20788,292701
20788,292307
20788,292211
99421,1666904
20788,292407
20788,292212
20788,292214
20788,292306
76545,1296433
20788,292210
72841,1221672
72841,1221454
53074,896888
53074,898279
53074,896891
72841,1222864
30333,431137
116528,2123152
30304,432600
72841,1222577
72841,1223483
30305,432999
116001,2120914
30308,430238
30308,430344
10582,136863
48151,851435
72841,1222017
48151,854837
53604,897901
30351,431083
72841,1222523
99701,1669681
30311,430796
30311,430333
33111,432823
33111,429767
33111,430327
33111,430284
53398,888820
33111,432274
99708,1669628
99708,1670403
33111,431781
33111,432268
33111,430277
33111,431249
33111,432267
33111,432266
33111,429763
33111,432779
33111,433238
33111,433237
33111,431248
33111,430276
33111,433236
33111,430740
33111,433228
33111,431746
33111,432263
33111,432220
33111,431247
33111,433235
33111,431199
33111,432262
33111,431246
33111,429760
33111,431245
33111,431244
33111,429759
33111,430275
33111,430739
33111,433234
33111,432777
33111,432778
33111,432316
5847,66799
33111,433233
33111,433232
33111,431745
33111,429758
33111,430237
33111,432272
33111,430336
33111,431297
33111,432826
33111,429820
81265,1343244
33111,430335
33111,431822
33111,432830
33111,433275
33111,430794
33111,431821
33111,430795
33111,433274
33111,430793
30316,431741
53390,889123
83168,1337608
53414,888373
53414,888259
53414,888257
53420,888581
53472,888450
53472,888654
112635,2010768
15031,154533
21028,273349
21028,276685
21028,275576
21028,271156
21028,276686
21028,276687
21028,278617
21028,272278
21028,273346
21028,271158
21031,270457
30334,431098
30334,431633
30334,432644
30335,431580
21050,278807
53441,888312
112785,1845960
112785,1845269
112785,1845947
112785,1844234
112785,1845957
112785,1845292
112785,1844236
112785,1845625
112785,1844916
112785,1844915
117032,2124909
117032,2124910
21093,259569
21093,258998
30356,433473
30356,430075
117090,2145670
117110,2148049
99892,1672191
16272,144087
16272,142860
59849,1029031
53455,888605
53455,888405
53455,888718
21109,258821
21109,258823
15650,143000
15913,143568
15913,143811
10582,135539
10582,136332
10582,135542
83448,1344342
83447,1343197
30359,431513
30360,432978
30361,431367
30361,433336
30361,430738
76545,1296417
53676,897314
30361,432916
30361,432388
30361,433339
30361,431372
60017,1030888
60017,1030887
60017,1031468
16450,143705
21146,260077
10582,137119
21177,226170
30392,449058
21201,249007
21201,249628
53836,888770
30407,449114
53874,919591
53874,919207
15858,142998
21264,289833
21264,287176
21265,289264
55001,912808
21270,288513
21270,287569
21270,288507
21270,289749
21270,286886
21270,285661
21270,287782
83967,1393816
16158,143698
83977,1360816
16501,143792
16501,143320
16501,143106
30532,428933
21408,236183
16105,142655
16105,143138
21436,234743
21437,233344
117864,2172695
21437,234743
21426,236094
84175,1372724
84175,1371071
84175,1371627
21615,215947
21615,219220
21615,215986
21615,219225
21615,219224
21617,217649
21617,218100
21618,216098
17668,143468
84199,1386628
21621,217536
21621,219293
21621,217064
21621,219294
21665,266801
21665,267151
21665,266703
54362,903382
21792,267040
21792,267353
21792,266903
21792,266693
72841,1221683
54337,903360
21808,257366
21808,258321
21808,258889
117852,2173814
84265,1388024
117852,2172823
117852,2172857
117852,2174369
117852,2173756
117852,2172553
117852,2173757
117852,2173136
117852,2174381
117852,2173151
117852,2174415
117852,2173787
117852,2174404
84502,1383700
76563,1284163
84550,1379039
21808,258514
21808,257877
84551,1379203
84551,1378505
84552,1379203
84551,1379421
88900,1463301
88900,1463302
84551,1379645
21823,248820
16990,167897
16990,166883
21893,203727
21893,204169
117852,2174482
16990,168151
117852,2172955
21891,204640
16990,167451
16990,167896
16990,165615
16990,166323
84670,1394457
84670,1394376
84733,1378375
10582,136559
10582,135272
10582,135271
54337,903522
54337,903455
54337,902960
54337,903283
54337,903282
54337,903285
30586,428946
84825,1367201
54337,903353
124793,2200512
54337,903442
84910,1379009
54337,902953
84912,1378940
54337,903186
84912,1378942
54337,903441
54337,903274
84924,1381208
84924,1381027
84924,1380755
54337,903512
84924,1381231
72841,1222247
72841,1221411
72841,1222807
22208,268728
32721,431708
72841,1221962
32721,431164
32721,433174
32721,432186
32721,431163
32721,430215
32721,430214
32721,432708
20656,269625
20656,268195
72841,1222806
72841,1221967
20656,267815
72841,1223428
20656,268934
32721,430665
32721,432706
32721,431709
32721,431165
32721,431162
32721,430216
125034,2222722
54566,908559
125085,2222411
125085,2221766
54612,922239
125135,2222464
22302,258644
54709,905765
54623,922889
54623,921794
54623,922088
125453,2257989
125453,2258499
118468,2160682
125453,2258496
118468,2160613
125453,2257911
125453,2257890
125453,2258197
125453,2258096
54807,922730
118468,2160641
22404,243890
22404,243886
22404,243217
54946,915790
54946,916671
22404,242637
22409,240729
10582,136255
125453,2257999
22404,244500
125453,2258302
22404,245077
22404,242017
22404,244502
125453,2258516
125453,2258414
125453,2258076
118538,2172418
55068,945235
55068,945096
118539,2172408
55073,945329
118538,2172413
55073,945251
118538,2172422
22510,316805
22510,317961
22510,318770
55385,957884
55388,957521
55388,957810
55388,957324
118543,2171528
125453,2258071
125453,2258404
125453,2258309
125453,2258084
125453,2258498
125453,2258196
55697,981114
125453,2258308
10782,151703
125453,2257797
48502,876358
10880,151862
22864,323300
10767,151454
22865,323201
125453,2258422
125453,2258502
16990,165697
16990,166598
16990,166130
16990,168417
10849,151824
10849,151540
10849,151538
56049,926869
27819,309447
27819,309203
56054,927130
56054,927266
125453,2258014
118728,2169347
118728,2170118
118728,2169876
56054,926974
56054,926548
16990,167957
16990,165673
16990,166105
16990,168844
72841,1223431
16990,167514
16990,167053
16990,168845
16990,166106
16990,167958
16990,167054
16990,167515
16990,168869
16990,166599
16990,166131
16990,168868
56054,927151
56054,926702
16990,167080
56054,927003
56054,926701
72841,1221674
56054,926700
16990,167081
16990,168867
16990,166129
16990,167978
125453,2258259
125453,2258110
16990,167923
119092,2166683
27387,310122
23517,309964
23517,309965
16990,167450
125453,2257995
16990,168804
16990,168805
23549,322086
23549,322010
125453,2258427
125453,2257884
90363,1474215
72841,1222279
125453,2258219
119419,2182593
119419,2182514
125453,2257896
125453,2258103
16990,166052
11379,144776
11379,144758
125453,2258327
56272,940722
56295,944534
56295,944404
24446,338453
72841,1223440
72841,1223123
56747,954029
56882,938805
56882,938896
56882,938337
56906,933438
24818,304990
24818,305393
24818,307333
24818,306526
57026,936322
11587,134958
57104,959335
57106,959651
57106,960143
57106,958851
57107,958485
57107,960019
57107,958552
90721,1495336
16990,166995
57385,953543
50048,829247
72841,1221437
57964,939076
11587,134440
93272,1583171
113669,2090800
113669,2090822
113698,2090883
72841,1222874
11587,134580
11587,134581
11608,134538
50262,844203
114578,2101064
50568,882067
12030,145233
8607,114866
8607,115295
16990,167568
72841,1223445
16990,167569
16990,165718
16990,166165
107400,1767223
107400,1767591
72841,1222520
16990,167801
16990,168878
16990,166914
16990,167980
16990,167981
16990,168258
72841,1223447
16990,166604
16990,167550
12345,159281
12345,157787
12345,158026
16990,167803
16990,167086
16990,167087
12349,140289
12349,142470
12349,142469
12349,141171
12349,139857
12349,142047
12349,139438
12349,141172
12349,142048
12349,139350
16990,166603
12349,140640
72841,1222813
12349,139300
12349,141058
12349,140601
12349,141120
12349,142399
12349,139351
12349,139785
72841,1223441
12349,139798
12349,141102
12349,141103
12349,141478
12349,141885
12349,140157
12349,141904
72841,1223124
12349,139368
12349,140657
12349,139365
12349,139301
12349,140158
12349,139364
12349,141970
12349,139784
12349,141477
12349,141545
12349,139369
12349,140213
12349,158621
12349,158880
12349,158384
12349,158881
16990,167619
16990,168388
12349,159173
12349,157923
12349,157455
16990,167059
12349,159154
12349,157622
12349,157856
12349,158637
12349,158638
12349,157893
12349,157894
12349,158398
12349,157439
12349,159148
12349,158901
12349,158650
12349,157674
12349,157676
16990,167060
12349,158407
12349,158651
12349,159149
12349,158158
16990,166113
12349,157440
12349,157629
12349,159150
12349,159098
12349,158843
12349,157624
12349,158360
16990,166112
12349,158896
12349,157858
12349,139204
12349,158903
12349,157905
16990,167519
12349,164763
16990,167082
16990,168870
12349,164651
12349,164752
12349,164146
12349,164472
12349,164136
12349,157623
12349,158906
12349,142408
12349,141110
16990,166569
12349,141954
12349,142411
16990,168843
12349,159100
12349,159099
12349,140156
16990,165672
12349,140599
12349,142344
12349,157895
12349,158399
12349,164137
12349,158844
16990,165674
12349,141619
12349,140736
16990,166575
12349,140098
12349,141537
12349,141538
16990,166111
16990,166574
12349,140283
12349,157658
12349,157657
12349,158891
16990,168050
12349,158387
12349,157859
12349,157422
12349,158890
12349,139623
12349,158596
12349,142045
16990,167961
12349,140600
12349,142345
12349,142061
12349,141183
12349,140735
12349,139460
12349,142062
12349,140583
12349,142038
12349,141604
12349,141605
12349,140287
12349,142046
12349,139856
12349,142322
12349,141040
12968,154993
8607,115303
107773,1889662
72841,1221956
107864,1940875
107864,1946529
72841,1221409
72841,1221959
72841,1222865
72841,1223482
72841,1222576
72841,1223128
72841,1222239
72841,1221991
72841,1222574
72841,1221431
72841,1226020
72841,1222240
72841,1221678
72841,1222521
72841,1223435
72841,1221976
72841,1222528
72841,1222835
72841,1223135
8607,104040
72841,1225698
72841,1226018
72841,1225697
72841,1226346
72841,1226017
16990,167115
16990,168010
8607,103823
8607,104505
8607,104402
16990,167109
16990,167306
16990,166797
16990,165698
16990,166436
16990,167802
16990,165671
16990,166104
16990,166853
72841,1222227
72841,1222838
72841,1222256
72841,1222540
72841,1222229
72841,1223419
72841,1221685
8607,103517
72841,1221425
8607,104197
8607,104196
72841,1221696
8607,103083
72841,1221997
72841,1222836
72841,1222534
8607,104440
72841,1222253
72841,1222251
72841,1222832
72841,1221972
72841,1222550
72841,1222549
72841,1222833
72841,1221424
72841,1223446
72841,1222831
72841,1221982
72841,1222830
72841,1222829
72841,1221981
8607,103822
72841,1223461
72841,1221668
72841,1223154
72841,1221697
13133,163660
13131,163014
13131,162228
8607,103572
8607,103358
8607,103475
8607,103727
72841,1221690
72841,1223415
72841,1222506
72841,1223414
72841,1221707
72841,1222537
72841,1223134
72841,1223133
72841,1222505
72841,1222536
72841,1221659
72841,1222834
72841,1221983
72841,1222535
72841,1223153
72841,1223413
72841,1221706
72841,1221945
72841,1222006
72841,1223106
72841,1221684
72841,1221980
72841,1221979
72841,1223105
72841,1222226
72841,1221985
72841,1221984
72841,1226002
72841,1225881
72841,1226213
72841,1221429
72841,1223137
72841,1222799
72841,1222794
72841,1222798
72841,1222248
72841,1222266
72841,1223471
72841,1222566
72841,1221708
72841,1222853
72841,1222544
16990,169041
16990,167699
72841,1221946
72841,1221993
16990,167580
16990,166631
72841,1221393
16990,167581
72841,1222524
16990,166762
16990,165846
72841,1222795
16990,166189
72841,1221998
16990,168148
72841,1221965
16990,145021
72841,1222531
16990,169042
72841,1222538
16990,167260
72841,1222837
16990,168149
16990,165869
72841,1221986
16990,168612
72841,1221420
16990,168477
72841,1223136
16990,168039
16990,168279
72841,1222255
16990,168926
72841,1221686
16990,167830
16990,168160
72841,1226220
72841,1225790
72841,1225887
72841,1225885
72841,1226118
72841,1225786
72841,1226331
72841,1226003
72841,1225570
16990,167834
16990,168068
16990,166225
72841,1223439
72841,1222228
72841,1221947
72841,1222267
72841,1223417
72841,1223155
72841,1222570
72841,1222857
72841,1222008
72841,1222009
72841,1222858
72841,1223442
72841,1221964
72841,1223437
16990,167631
72841,1222796
72841,1221427
72841,1221414
72841,1226223
72841,1225688
72841,1226224
72841,1226222
72841,1225578
72841,1226008
72841,1225577
16990,168975
72841,1226221
72841,1225576
72841,1225575
72841,1226219
72841,1225884
72841,1226004
72841,1226216
72841,1225883
72841,1225684
72841,1225572
72841,1226215
72841,1225882
16990,168213
72841,1225571
72841,1226330
16990,145109
72841,1226214
16990,167835
16990,168031
72841,1221957
72841,1221961
72841,1221989
72841,1221435
72841,1221695
72841,1223112
72841,1222252
72841,1222245
72841,1221988
72841,1223450
72841,1222246
72841,1221397
72841,1221987
72841,1221691
72841,1222012
72841,1223476
72841,1223109
72841,1222010
72841,1222846
72841,1222261
72841,1222509
72841,1221995
72841,1222532
72841,1221694
72841,1223110
72841,1221713
72841,1223144
72841,1222259
72841,1221434
72841,1221448
72841,1221712
72841,1223416
8607,102824
72841,1222508
8607,103589
72841,1222825
72841,1221673
8607,103362
72841,1221660
72841,1221661
72841,1222230
72841,1226229
72841,1223108
72841,1222539
72841,1221960
72841,1223107
72841,1222571
72841,1223474
72841,1223473
72841,1222507
16990,168419
72841,1222268
72841,1221711
72841,1226341
72841,1222797
72841,1221710
72841,1222856
72841,1221709
72841,1221394
72841,1221447
72841,1221413
72841,1221422
72841,1223131
72841,1226342
72841,1222569
72841,1222007
72841,1223472
72841,1226128
72841,1222567
72841,1223418
72841,1222855
72841,1221994
72841,1221433
72841,1222854
72841,1222568
72841,1221689
72841,1221426
72841,1221688
72841,1222564
72841,1222565
72841,1223132
72841,1225692
72841,1225792
72841,1225581
72841,1221968
72841,1225893
72841,1225896
72841,1225892
72841,1225891
72841,1225895
72841,1226338
72841,1225580
72841,1226123
72841,1225579
72841,1225791
72841,1225890
72841,1226333
72841,1226009
72841,1225889
72841,1226122
72841,1225888
72841,1225689
72841,1225687
72841,1225686
72841,1226332
72841,1226121
72841,1225685
8607,103590
72841,1226119
8607,103221
8607,102999
8607,104162
8607,103436
8607,103846
8607,102926
72841,1223125
72841,1222510
72841,1223438
72841,1221990
72841,1222801
72841,1222233
72841,1222271
72841,1222232
72841,1221966
72841,1221452
72841,1221692
72841,1223159
72841,1223453
72841,1222016
72841,1222015
72841,1222573
72841,1221719
72841,1221718
72841,1222860
72841,1222572
72841,1222546
72841,1223138
72841,1221717
72841,1221996
72841,1221663
72841,1221428
72841,1221398
72841,1222013
72841,1223452
72841,1222859
72841,1221716
72841,1223145
72841,1223478
72841,1226016
72841,1223458
72841,1223158
72841,1222545
72841,1221715
72841,1221396
72841,1221449
72841,1223111
72841,1223477
72841,1222011
72841,1222817
72841,1223475
72841,1223157
72841,1221714
72841,1223156
72841,1226014
72841,1225902
72841,1226127
72841,1225794
72841,1225793
72841,1225693
72841,1225583
72841,1226339
72841,1225900
72841,1225899
72841,1226011
72841,1225897
72841,1226337
72841,1226125
72841,1225894
72841,1226335
72841,1226334
72841,1225788
72841,1225787
72841,1226120
72841,1223140
72841,1222842
72841,1221453
72841,1223114
72841,1222839
72841,1222525
72841,1223162
72841,1222014
72841,1221450
72841,1223479
72841,1221662
72841,1226131
72841,1225589
72841,1222800
72841,1225799
72841,1225696
72841,1221948
72841,1225588
72841,1226228
72841,1226013
72841,1225584
72841,1226129
72841,1226227
16990,167148
72841,1225901
16990,168158
72841,1226225
72841,1225691
72841,1225898
72841,1226010
72841,1226124
72841,1226336
16990,168896
72841,1225690
16990,168117
72841,1226218
72841,1222810
72841,1222820
72841,1221722
72841,1222522
72841,1222843
16990,165962
72841,1223141
16990,167365
72841,1222530
16990,165965
72841,1222543
16990,165875
72841,1223456
16990,168696
72841,1223455
16990,165531
72841,1223454
16990,166193
16990,167265
72841,1221693
16990,167600
72841,1222809
72841,1221721
16990,166655
72841,1222257
16990,166656
72841,1222841
16990,165876
16990,168035
72841,1221958
16990,167136
72841,1222808
72841,1223161
72841,1223481
72841,1222512
72841,1221451
72841,1222270
72841,1222269
72841,1223480
72841,1223160
72841,1222861
16990,168915
72841,1222802
72841,1221720
16990,167856
72841,1222511
72841,1223451
16990,166961
16990,166023
72841,1223113
16990,166483
72841,1222272
16990,168301
72841,1221727
16990,168041
72841,1222863
16990,168482
72841,1222818
72841,1222575
16990,166425
72841,1221725
16990,168481
72841,1221726
72841,1222862
16990,168480
72841,1225903
72841,1226126
72841,1226226
72841,1225582
72841,1226012
16990,168927
16990,168077
16990,168076
16990,167175
16990,167636
16990,168959
16990,166227
16990,167176
16990,167268
16990,165530
16990,168249
72951,1218807
72951,1217895
8607,104087
9439,77261
16990,165759
16990,168492
16990,166672
16990,165705
16990,168425
16990,168422
16990,165796
16990,166605
16990,167570
16990,169020
16990,168578
16990,166764
16990,166763
16990,165970
16990,165847
16990,166899
16990,168450
16990,167582
16990,166192
16990,167261
16990,167135
16990,168470
16990,168603
16990,166190
16990,168604
16990,167700
16990,166790
16990,167790
16990,166191
16990,167701
16990,167613
16990,166660
16990,168040
16990,165752
16990,168246
16990,167609
16990,168479
