84246,1359265
12035,144931
19728,198334
84263,1374751
28983,402963
57976,951665
33761,495728
29165,412888
29165,413681
646,49415
5875,60569
385,25256
57527,974985
28617,412322
28617,412321
77398,1309128
84265,1388021
84265,1370515
77417,1315028
43785,663709
50548,881986
57347,947344
28727,409099
20180,898811
52320,886855
106048,1714495
121679,2245398
438,23100
121691,2245476
43837,681007
8438,108338
109539,1740397
66885,1120943
28882,393481
77166,1299306
122123,2198106
122123,2199184
122123,2199183
109614,1771406
110084,1911137
84550,1379711
124748,2225895
35102,485815
26474,351557
26478,352275
67276,1066929
58634,943181
122123,2199897
66795,1085520
29690,454141
99256,1652509
34532,492859
84533,1379153
109748,1997170
648,49619
34663,501557
20178,201179
74074,1247864
90345,1457571
862,27969
58741,944644
56260,931655
57225,931655
67868,1149111
106462,1814251
79021,1345875
20656,269683
106533,1819244
1185,1990
12347,159266
95544,1654200
12349,142039
52579,895702
67209,1172408
91654,1581378
52538,899906
52592,891574
110212,1809375
110281,1811091
95861,1658791
95518,1653086
20044,1295593
91657,1581112
91744,1556179
67239,1172278
69303,1202198
20216,218581
21619,218581
110197,2061350
96092,1666424
96112,1666402
122119,2200318
69396,1209174
20216,215686
21619,215686
34213,498159
739,50716
20236,280461
112123,1724660
30127,438302
30127,438205
44547,748407
34609,478815
52592,891470
30127,438623
30127,438721
84839,1369164
110134,1753279
110121,1751406
75424,1271951
107178,1915257
99164,1661936
107175,1914121
107048,1727316
107110,1740730
110653,1931538
71789,1108560
30353,433116
110155,2063929
114417,2091073
114418,2092571
52564,895627
114419,2092925
107194,1918439
107221,1779349
1143,1972
90612,1453372
57146,931208
107329,1858358
30341,431241
92038,1492683
107170,1915253
1143,710
97872,1635549
110832,1922986
95850,1655714
110832,1923776
30351,432624
30351,433095
38153,519983
98903,1642245
38165,519976
112621,2052821
107178,1914107
30351,432125
113668,2088309
44693,811111
107174,1913002
97239,1641858
92570,1506002
20689,252676
68385,1201280
107178,1914108
71885,1099194
107329,1857834
20651,268019
44914,670226
76060,1296058
76060,1296301
80152,1336029
34737,486614
57568,975536
52672,2106995
71790,1108562
122123,2230913
59236,987260
92938,1554992
68574,1069372
52672,2105842
8607,114263
71790,1140963
71789,1108468
68573,1071834
96991,1631588
91537,1600750
38999,524278
30331,432187
58095,960839
1369,21716
93389,1575494
20662,269380
2746,32891
111197,1893061
52619,900848
32922,430021
71789,1108650
71789,1108562
59235,987018
120914,2220650
57469,972865
96802,1638932
59235,986788
92186,1516210
57470,972865
8607,114045
59235,987371
107178,1916431
44589,761080
91682,1562908
30330,429661
85107,1388098
85107,1388105
20692,250930
85181,1369170
36982,520515
30356,432191
87881,1485878
72701,1222135
2739,26798
8607,113826
107178,1913536
22210,269061
110653,1931648
111242,2015914
111277,1973716
30356,430385
20709,220459
76282,1289402
76287,1289985
122123,2230430
69430,1214140
122608,2240853
6239,70021
76288,1290182
69430,1213079
114620,2105349
122842,2208044
96826,1631388
107178,1912425
45328,730796
45328,727963
45328,727964
96833,1631478
6865,94127
93389,1575237
92705,1576648
107187,1916222
111100,2025284
45330,726575
45330,727320
45330,731503
45330,730087
59922,1042480
45515,729379
29894,466761
38161,519900
32945,429977
85101,1388109
59745,999145
96827,1629979
85101,1388108
99064,1638374
111195,1896277
30356,432077
98895,1631336
60000,1001603
123607,2194022
7034,84831
21042,273182
60003,999944
21042,277605
76376,1284550
124203,2228405
60000,1001602
114347,2098040
30062,429359
97355,1660199
111243,2014325
71741,1133476
59920,1042665
30062,429233
71806,1119638
82527,1352931
30733,430670
45329,727751
82601,1352869
111292,1773430
60173,1017863
124284,2203082
124311,2203427
60787,1020421
79039,1345941
7864,87253
60313,1019707
98901,1636803
114564,2094906
114565,2095275
5700,70591
7421,81893
30361,430865
76423,1288156
89315,1452338
7431,82864
122125,2200007
71041,1125093
45356,715549
59987,1000976
60001,1000044
76423,1287959
122128,2199555
119521,2190502
121868,2232239
76488,1288386
89897,1444744
30361,433334
45422,692899
45453,733581
27812,350497
8607,103722
20800,292135
87432,1483905
5780,70663
24154,355274
24012,354886
45496,663043
7945,105905
12349,139321
45505,731608
12349,140489
45509,729544
45509,726765
121880,2232262
98662,1657102
94941,1619916
98662,1656155
21046,270853
30222,443173
121880,2232556
93757,1618843
87653,1471015
87653,1471144
30331,433479
45658,754997
94449,1614766
94476,1616318
114985,2157085
45509,729549
45510,730875
30306,430668
71493,1081197
94789,1619360
111837,1955693
87649,1471196
30367,432783
63408,991567
111839,1958477
87649,1471194
30367,431920
92527,1512629
30360,431256
82247,1349044
45518,730077
45518,728636
82250,1349118
40569,567893
45794,728879
45794,726163
30481,428838
125036,2221101
45524,726490
45524,726815
125040,2222812
24445,338747
122132,2199013
43127,557859
45529,688356
98642,1627362
115125,2158948
122200,2214008
90112,1444266
99278,1650619
88360,1481532
98746,1621976
2426,35256
107772,1887570
122192,2213948
99256,1653692
88569,1448017
200,31994
107907,1941131
79601,1342698
107999,2004690
108154,2033328
30346,431090
99397,1621385
2519,10945
72016,1163170
72038,1172903
21028,277489
93389,1574889
12592,154905
41101,536477
21028,274147
21028,277467
122608,2241793
88517,1487714
101745,1708360
13145,163652
116114,2138094
99526,1669925
116114,2136147
116115,2138094
116115,2136147
112049,1995761
99784,1666856
99788,1668608
99784,1666963
115760,2121264
82097,1349130
125094,2222625
115760,2120420
28660,423970
90173,1453312
63483,990449
41949,586363
89554,1488199
41979,565043
76578,1296519
122615,2242378
52677,902481
122636,2206578
111921,1875581
82506,1353077
89895,1485465
63095,1033012
124303,2203426
8607,103132
41970,563973
63415,981694
63428,986938
107772,1887475
72836,1224186
64039,1050084
99419,1667174
45502,729106
72836,1224360
115760,2121266
72836,1224344
22673,342256
27541,342925
93389,1575123
93389,1575030
27400,312899
21200,245892
93609,1619440
108262,2035720
20904,292607
42588,552388
45507,728924
115880,2121140
45509,729542
22757,325714
45509,729543
45509,730271
45509,728139
32038,428235
115945,2121172
45509,731701
45509,730991
33111,429766
33111,430283
21265,289655
21265,288623
21265,289255
21265,287279
21265,287939
45527,787359
45528,787359
21266,284780
45627,726915
21266,284779
115972,2120428
115973,2120470
21274,288956
21145,260315
21799,244199
94592,1614519
45473,734355
115937,2121541
21082,210403
116029,2121500
45488,803601
30320,430016
116119,2120926
