121195,2211591
72841,1221956
76737,1291427
72841,1225908
76740,1292936
72841,1225683
26476,352017
26474,352396
26474,352121
72841,1225880
76740,1292296
72841,1226117
76782,1278845
33828,489039
50117,842412
28000,359664
5874,63700
64907,1053885
5874,60302
12012,155035
5874,63130
108813,2057277
5874,60849
12035,144802
12034,145425
12034,145116
108818,2055970
12043,145227
376,38739
72841,1223448
34659,503420
57349,947437
72841,1221685
72841,1221425
72841,1221943
72841,1221687
72841,1221985
72841,1223449
5874,60540
72841,1222838
8607,114500
12045,145317
8607,113838
57385,953543
16990,168332
90165,1469366
72841,1222256
58209,928526
58209,928269
58209,928407
72841,1221982
72841,1222830
5875,63456
72841,1222829
5875,62918
5875,62340
72841,1221981
5875,61791
72841,1223461
5875,62871
28617,412328
43391,547053
72841,1221979
5875,60591
43391,548051
5875,60662
43391,547819
43391,547320
72841,1223105
72841,1221668
43391,548053
5875,60632
5875,60660
72841,1226116
5875,62905
5875,61808
72841,1223414
72841,1225887
5875,60616
5875,63993
72841,1225885
5875,61225
72841,1226118
16990,145317
5875,61804
16990,145409
16990,145611
16990,145295
72841,1225786
16990,167444
16990,167892
90165,1468429
72841,1226331
43401,660524
90165,1470048
16990,144896
16990,166772
16990,165608
16990,145010
16990,145087
16990,166515
72841,1222006
16990,166933
16990,145414
16990,145200
72841,1223106
16990,168192
16990,145108
16990,166054
16990,168786
16990,145107
58227,928537
43435,668899
16990,165499
16990,167349
16990,166793
16990,144891
16990,145608
16990,165480
16990,168336
16990,166058
16990,168150
16990,145096
16990,166881
16990,145097
16990,144998
16990,145509
16990,167763
72841,1222248
72841,1221427
58218,928420
58218,928485
58218,928138
58218,928283
43446,653473
58218,928137
58218,928282
72841,1222795
58218,928484
58218,928347
72841,1221998
72841,1221414
8607,103854
58218,928344
72841,1221965
58218,928383
8607,103409
90176,1454505
8607,103402
8607,103434
58219,928315
58219,928516
72841,1222531
58219,928314
58219,928173
58219,928172
8607,114298
58219,928313
58219,928312
72841,1221690
43590,648898
43590,647544
43590,646161
90212,1468960
72841,1222538
28618,412316
57855,979860
90212,1468254
72841,1222837
90212,1470673
28649,424401
72841,1221986
8607,115080
72841,1221420
72841,1223136
72841,1221429
50382,882230
43743,759158
50382,882122
43743,759604
28660,424687
50383,882038
26542,357197
72841,1223137
76844,1288986
43743,757650
19539,200001
58220,928271
58227,928487
58227,928345
121403,2217697
113669,2090793
12227,155948
12227,155825
76869,1309376
5875,62362
113795,2090897
72951,1218660
113795,2090891
5875,63439
5875,71892
5875,71307
72951,1217918
72951,1217876
5875,63463
72951,1218659
5875,72132
5875,71693
5875,64048
5875,64060
76922,1324691
5875,62911
8607,114865
5875,62896
50568,882067
8607,114866
5875,62903
5875,71046
5875,63994
5875,60084
5875,61186
5875,61194
5875,61207
77097,1299338
77097,1299132
77098,1299438
77098,1299298
77098,1299188
77098,1299476
77098,1299184
50580,881894
8607,114296
8607,115295
5875,63472
28776,422549
73278,1255665
90408,1451341
90408,1451798
90693,1470760
113920,2089918
35102,485855
113920,2089893
8607,114499
113920,2089872
113920,2089907
113920,2089862
113920,2089909
113920,2089882
35102,485801
113920,2089878
35129,485800
35129,485823
8607,114084
8607,115301
8607,114711
8607,113642
8607,114492
28880,400967
121403,2218827
28880,401297
28880,400910
28880,400909
28880,400968
28880,401298
28880,401149
8607,103056
8607,104281
19728,198489
124661,2221339
19727,198334
8607,104158
8607,104156
8607,104406
8607,103572
8607,103358
8607,103475
8607,103727
8607,103057
8607,102920
8607,103587
73634,1257291
19733,200148
84263,1374649
114201,2094234
90604,1454200
28882,391732
28882,392417
90667,1482871
43837,679922
95501,1650393
8607,104155
8607,103939
8607,103470
95501,1650536
43840,750600
95501,1651357
43840,751014
95517,1653135
58429,972969
12345,159281
12345,157787
12345,158026
51771,885516
12345,158510
12345,159017
105789,1713769
73677,1248804
28887,405077
84265,1388013
43874,801717
51775,883843
8607,103723
121753,2220385
95517,1651623
121753,2219788
121753,2220206
121753,2219787
58521,937942
95517,1651929
95517,1652841
95517,1652220
95517,1652512
95517,1652221
95517,1652842
95517,1653136
95517,1653711
99256,1652198
43874,803366
43874,803365
28953,424979
12345,158007
8607,103811
8607,103119
8607,103564
8607,103808
8607,103563
8607,103551
8607,103556
8607,104457
99256,1652193
8607,102859
51809,880749
74074,1248146
8607,103788
74074,1247894
12345,157561
74076,1248134
105789,1713757
74076,1248219
8607,104402
8607,103237
84502,1383700
382,39395
114208,2095100
74076,1248136
438,23005
29007,401920
114597,2095707
8607,103236
114261,2095920
12349,140289
99256,1653111
99256,1653693
99256,1653109
99256,1652826
19929,200794
99256,1651925
648,49414
93263,1579678
648,50167
29038,416851
57144,931274
57146,931842
57146,931840
95521,1652384
8607,103025
84502,1383675
8607,103120
8607,103567
91654,1580578
121865,2232785
8607,102824
91680,1560629
95521,1653859
95521,1652385
95521,1653563
95521,1652077
95521,1652696
91680,1558418
95521,1653269
91680,1560356
44383,741035
91678,1562700
91678,1558546
95553,1654337
12349,140639
95587,1645535
12349,141969
12349,142416
44512,749609
44512,749049
12349,139799
44512,749238
44512,750449
44512,749607
84537,1378514
58715,940467
66410,1061741
84541,1379155
91936,1506779
29038,416850
122637,2207834
84733,1379528
44547,747932
122637,2206854
97872,1636877
91969,1570990
122637,2206504
91969,1569410
84733,1379994
122637,2207831
122637,2207509
84733,1378375
91969,1568878
97872,1634224
121868,2231757
121868,2233551
121868,2232493
29145,417457
97872,1634225
97872,1634857
97872,1634858
121868,2233209
29145,417328
121868,2232923
121879,2232509
121879,2232506
121879,2231986
97872,1637538
97872,1638208
58932,948882
701,50531
95690,1651529
12349,140212
44547,748406
12349,158593
44547,748709
12349,157922
44547,748261
12349,158922
98288,1660227
29172,414178
12349,141954
12349,142411
12349,157623
29223,422672
58761,949122
862,28152
58761,948431
29268,410770
58761,947704
29268,410766
121941,2209371
29268,411463
29268,411097
29268,411009
29268,411231
29268,410633
58772,945569
29268,411102
58772,945397
58772,945396
58772,945856
58772,945487
58772,945718
58772,945855
58772,945873
29268,411103
29268,411357
29268,411467
58775,950471
95844,1658606
58775,950248
29268,411359
95846,1657974
29268,410873
29268,410638
58776,950464
8607,104160
44547,748111
58776,951289
8607,115153
109307,1802995
8607,115162
29268,410637
8607,114945
8607,115158
29268,411465
8607,115150
29268,411006
34900,493424
29268,410872
66266,1054365
29268,411233
8607,113677
29268,410768
109311,1804335
29268,411100
8607,114222
66352,1054306
29268,411232
8607,114322
29268,410635
8607,113676
29268,411466
8607,113668
29268,411101
8607,114522
8607,114734
8607,114743
8607,114532
8607,113675
34528,492983
8607,114113
8607,114635
84543,1378213
95861,1657890
29288,394424
29287,391873
29287,392902
29287,392901
29287,393244
29287,391872
29287,394368
29287,391839
66469,1052626
29411,405203
12349,158906
29411,404584
29411,404790
12349,158846
29411,405209
29411,405202
29411,404905
12349,157855
12349,159173
12349,157923
12349,157455
8607,103830
12349,158179
12349,157456
12349,158358
8607,103391
12349,158425
12349,158426
12349,164752
12349,164137
12349,158844
12349,159095
12349,157655
12349,158136
12349,158625
105998,1713945
55607,968216
58983,972419
106044,1714500
106039,1714432
12349,159147
12349,158648
44589,761065
12349,158900
112446,1880450
12349,158405
12349,157406
12349,159094
12349,158612
12349,158663
12349,140600
109753,1903721
12349,142345
12349,142061
12349,141183
12349,140735
12349,139460
12349,142062
12349,153905
12349,139624
12349,140283
12349,157658
12349,157657
12349,158891
12349,158387
12349,157859
12349,157422
12349,158890
12349,139623
64377,1055083
12349,158596
12349,142045
17727,159331
44609,761008
44609,761240
20180,201092
13024,154920
109753,1903796
58983,972615
8607,102756
109766,1745800
8607,103630
952,25174
58869,974298
58869,974299
29593,428174
106069,1714466
106066,1714485
106066,1714446
8607,103188
32750,454137
8607,103636
32750,453142
29692,451474
8607,103838
22160,280518
1105,18678
1143,2266
1143,2661
19351,177043
19354,181738
19354,182052
1143,1982
34663,501570
28942,425562
44693,811088
77259,1314431
66601,1198930
90257,1453711
5874,60856
108884,1733901
108934,1990843
20332,209888
5875,61177
72951,1217839
12008,155055
84271,1365881
12008,155062
5875,62923
12008,155046
12008,155061
77296,1304853
72956,1236802
72841,1222229
12008,155072
106133,1716378
84265,1388024
72841,1223419
12008,155071
106133,1716377
106133,1716379
72841,1222794
5874,63694
12008,155034
34663,501223
72841,1222798
5874,62584
12008,155029
44693,812454
20332,209867
44693,812171
44693,810835
29700,452759
72841,1222541
12008,155042
7321,116184
7321,117463
72841,1221708
12008,155040
106449,1786750
7321,118779
7321,117461
8390,110972
8607,99044
8607,113658
8607,114319
33383,482231
72841,1222853
8607,98944
72973,1241684
8607,114742
8607,113659
72841,1222544
5874,60308
8607,98845
44693,810559
12012,155038
44693,811903
121529,2230174
114562,2094406
12030,145233
5875,61176
73126,1242338
376,40452
29870,469343
57976,951488
43463,653770
90363,1474215
5875,64037
114622,2106056
114622,2105658
114622,2107016
381,39755
5875,62930
114622,2106419
114622,2106237
114622,2106040
114622,2106404
381,39229
381,38913
381,39797
114622,2105638
114622,2105632
381,40651
381,39798
114622,2105642
114622,2107002
114622,2105843
5875,63455
114622,2106811
114622,2106638
114622,2105874
5875,64069
50580,881944
90372,1479645
114622,2106637
114622,2106836
66885,1123662
72841,1221946
50582,882299
114622,2107039
114622,2106988
72841,1221993
84533,1379158
114622,2105833
114622,2106039
29894,466762
114622,2106397
90468,1459553
72841,1221393
5874,63389
90468,1458933
381,39753
114622,2105644
114622,2105831
114622,2105674
29894,465479
8438,106485
43503,683211
5875,60570
114622,2105873
114622,2106834
72841,1222524
8607,98760
114622,2106249
114622,2106395
114622,2106432
